srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,proto_encoded,state_encoded,service_encoded,srcip_encoded,dstip_encoded
3,0.0,11,0.0,0.0,0.0,8e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,100000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1424230291.0,1424230291.0,0.008,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,6.0,6.0,2.0,2.0,2.0,2.0,6.0,0,16.0,3.0,3.0,4,12
6,1043.0,6,53.0,0.0,0.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424259302.0,1424259302.0,0.009,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,28.0,28.0,17.0,19.0,17.0,17.0,28.0,0,1.0,3.0,1.0,7,7
2,1043.0,3,53.0,0.0,0.0,1.1e-05,114.0,0.0,254.0,0.0,0.0,0.0,0.0,41454544.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424240424.0,1424240424.0,0.011,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,33.0,33.0,14.0,13.0,13.0,13.0,33.0,0,1.0,3.0,1.0,3,4
14,52959.0,8,25.0,0.0,0.0,0.027221,37232.0,3380.0,31.0,29.0,18.0,8.0,0.0,10731715.0,969839.4375,52.0,42.0,255.0,255.0,3336633580.0,3337688593.0,716.0,80.0,0.0,0.0,32.5424,1.34101,1421945720.0,1421945720.0,0.526922,0.650951,0.000674,0.000525,0.000149,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,1.0,1.0,1.0,0,2.0,2.0,5.0,15,9
2,63700.0,2,80.0,0.0,0.0,3.934144,3366.0,142166.0,62.0,252.0,8.0,52.0,0.0,6643.376465,286415.5313,34.0,108.0,255.0,255.0,1030576978.0,920213661.0,99.0,1316.0,1.0,805.0,12659.36442,7349.339788,1421930446.0,1421930449.0,119.216485,36.404887,0.077289,0.038209,0.03908,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2.0,2.0,4.0,3,3
11,59277.0,13,80.0,0.0,0.0,1.318708,1684.0,10168.0,31.0,29.0,3.0,5.0,0.0,9488.075195,58263.08984,14.0,18.0,255.0,255.0,4261664147.0,2175319813.0,120.0,565.0,1.0,3924.0,8970.462686,7852.769703,1421938438.0,1421938440.0,101.412305,77.531824,0.000814,0.000662,0.000152,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,0,2.0,2.0,4.0,12,14
0,63575.0,13,53.0,0.0,0.0,0.001041,146.0,178.0,31.0,29.0,0.0,0.0,0.0,560999.0625,683957.75,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421935008.0,1421935008.0,0.006,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,14
1,24384.0,10,22291.0,0.0,0.0,0.207939,4014.0,61374.0,31.0,29.0,7.0,28.0,0.0,152160.0156,2327528.75,68.0,70.0,255.0,255.0,2913392895.0,841542570.0,59.0,877.0,0.0,0.0,208.286705,205.001873,1421953766.0,1421953766.0,3.098851,3.005594,0.000708,0.000547,0.000161,0.0,0.0,0.0,0.0,0.0,9.0,5.0,3.0,3.0,1.0,1.0,1.0,0,2.0,2.0,3.0,2,11
7,1043.0,7,53.0,0.0,0.0,6e-06,264.0,0.0,60.0,0.0,0.0,0.0,0.0,176000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,1424246494.0,1424246494.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,22.0,22.0,19.0,19.0,19.0,19.0,22.0,0,1.0,3.0,1.0,8,8
1,57499.0,1,53.0,0.0,0.0,0.001012,130.0,162.0,31.0,29.0,0.0,0.0,0.0,513833.9688,640316.1875,2.0,2.0,0.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.0,1421941847.0,1421941847.0,0.005,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,6.0,2.0,1.0,1.0,0,1.0,1.0,1.0,2,2
3,41245.0,11,21.0,0.0,0.0,2.509331,1752.0,1820.0,254.0,252.0,6.0,8.0,0.0,5308.187988,5512.226074,20.0,20.0,255.0,255.0,2269054942.0,4166163845.0,88.0,91.0,0.0,0.0,7013.42512,8524.427007,1421931045.0,1421931047.0,132.070054,127.816579,0.172124,0.065306,0.106818,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0,2.0,2.0,2.0,4,12
11,2539.0,4,16014.0,0.0,0.0,0.172135,320.0,1902.0,31.0,29.0,1.0,2.0,0.0,12408.86523,77381.125,6.0,8.0,255.0,255.0,2824864912.0,1485476234.0,53.0,238.0,0.0,0.0,2418.292874,59.701781,1424233186.0,1424233187.0,34.3418,24.510857,0.000682,0.000556,0.000126,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0,2.0,2.0,6.0,12,5
0,3059.0,13,80.0,0.0,0.0,1.007803,1684.0,10168.0,31.0,29.0,3.0,5.0,0.0,12415.125,76237.125,14.0,18.0,255.0,255.0,1350010223.0,1351042916.0,120.0,565.0,0.0,0.0,8766.809775,7676.212945,1421931046.0,1421931047.0,77.49631,59.254059,0.000608,0.000478,0.00013,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0,2.0,2.0,4.0,1,14
3,47439.0,14,53.0,0.0,0.0,6e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,76000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424244653.0,1424244653.0,0.006,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,36.0,36.0,13.0,13.0,13.0,8.0,36.0,0,1.0,3.0,1.0,4,15
12,13735.0,19,11689.0,0.0,0.0,0.039871,3182.0,38534.0,31.0,29.0,7.0,20.0,0.0,626219.5625,7588673.5,52.0,54.0,255.0,255.0,1333178196.0,3494503302.0,61.0,714.0,0.0,0.0,48.760018,48.083528,1424238745.0,1424238745.0,0.774529,0.741453,0.000684,0.000569,0.000115,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,0,2.0,2.0,3.0,13,20
6,0.0,17,0.0,0.0,0.0,8e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,100000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1424223171.0,1424223171.0,0.008,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,6.0,6.0,1.0,1.0,1.0,1.0,6.0,0,17.0,3.0,3.0,7,18
8,3375.0,10,60686.0,0.0,0.0,0.004433,424.0,8824.0,31.0,29.0,1.0,4.0,0.0,669524.0,14597789.0,8.0,12.0,255.0,255.0,659097622.0,2811597980.0,53.0,735.0,0.0,0.0,36.094345,19.945434,1424227999.0,1424227999.0,0.589286,0.355,0.000648,0.000525,0.000123,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,5.0,3.0,6.0,8.0,1.0,1.0,6.0,0,2.0,2.0,6.0,9,11
3,1043.0,14,53.0,0.0,0.0,3e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,152000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424244652.0,1424244652.0,0.003,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,54.0,54.0,54.0,54.0,54.0,35.0,54.0,0,1.0,3.0,1.0,4,15
1,17821.0,8,5190.0,0.0,0.0,0.221104,2054.0,2478.0,31.0,29.0,6.0,6.0,0.0,70953.03906,85932.41406,22.0,24.0,255.0,255.0,2436837281.0,2432923292.0,93.0,103.0,0.0,0.0,573.564269,547.841645,1421938650.0,1421938650.0,10.511286,9.588304,0.000707,0.000568,0.000139,0.0,0.0,0.0,0.0,0.0,7.0,8.0,5.0,3.0,1.0,1.0,1.0,0,2.0,2.0,3.0,2,9
10,63276.0,10,63883.0,0.0,0.0,0.115051,4048.0,2560.0,31.0,29.0,7.0,7.0,0.0,267429.2188,169107.6094,20.0,20.0,255.0,255.0,70927743.0,74175174.0,202.0,128.0,0.0,0.0,637.741233,19.098084,1424239892.0,1424239892.0,6.031947,6.026053,0.000692,0.000553,0.000139,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,13.0,8.0,6.0,5.0,1.0,1.0,4.0,0,2.0,2.0,3.0,11,11
1,61319.0,0,36602.0,0.0,0.0,0.03891,4862.0,82360.0,31.0,29.0,7.0,36.0,0.0,987920.8125,16736674.0,84.0,86.0,255.0,255.0,2562971307.0,417893866.0,58.0,958.0,0.0,0.0,24.194401,23.835916,1424257767.0,1424257767.0,0.470793,0.450635,0.000725,0.000597,0.000128,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,7.0,12.0,4.0,5.0,1.0,1.0,2.0,0,2.0,2.0,3.0,2,1
3,1043.0,14,53.0,0.0,0.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424246205.0,1424246205.0,0.009,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,46.0,46.0,40.0,39.0,39.0,22.0,46.0,0,1.0,3.0,1.0,4,15
2,47439.0,3,53.0,0.0,0.0,3e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,152000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424237596.0,1424237596.0,0.003,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,42.0,42.0,20.0,20.0,20.0,20.0,42.0,0,1.0,3.0,1.0,3,4
2,65520.0,9,143.0,0.0,0.0,0.903238,1254.0,58400.0,62.0,252.0,6.0,27.0,0.0,10646.1416,508340.0,24.0,58.0,255.0,255.0,1598708279.0,2794346689.0,52.0,1007.0,0.0,0.0,1945.780299,1250.375855,1424225162.0,1424225162.0,39.271218,15.689053,0.044348,0.008273,0.036075,0.0,1.0,0.2914540816326531,0.04522246535375638,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0,2.0,2.0,3.0,3,10
9,47679.0,6,21.0,0.0,0.0,3.699481,1366.0,1638.0,62.0,252.0,7.0,9.0,0.0,2841.479736,3382.095947,26.0,22.0,255.0,255.0,4076486753.0,3745706289.0,53.0,74.0,0.0,0.0,9776.099412,356.784219,1424249107.0,1424249110.0,147.979235,168.285672,0.276014,0.164784,0.11123,0.0,1.0,0.2914540816326531,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0,2.0,2.0,2.0,10,7
2,4605.0,15,111.0,0.0,0.0,1.535259,564.0,354.0,254.0,252.0,2.0,1.0,0.0,2647.110352,1615.362671,10.0,8.0,255.0,255.0,2441345411.0,3111868731.0,56.0,44.0,0.0,0.0,10006.29361,296.776375,1424231194.0,1424231195.0,170.584333,197.280859,0.238376,0.127922,0.110454,0.0,1.0,0.2914540816326531,0.04522246535375638,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2.0,2.0,3.0,3,16
2,47439.0,3,53.0,0.0,0.0,8e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,57000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1421931177.0,1421931177.0,0.008,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,11.0,8.0,8.0,7.0,4.0,7.0,0,1.0,3.0,1.0,3,4
4,36643.0,19,37325.0,0.0,0.0,0.004683,4040.0,2456.0,31.0,29.0,7.0,7.0,0.0,6518898.0,3963271.5,18.0,18.0,255.0,255.0,602291643.0,2755165603.0,224.0,136.0,0.0,0.0,12.786193,0.32681,1424227605.0,1424227605.0,0.257294,0.245,0.000655,0.000514,0.000141,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,5.0,13.0,9.0,3.0,1.0,1.0,3.0,0,2.0,2.0,3.0,5,20
5,47439.0,7,53.0,0.0,0.0,2.7e-05,264.0,0.0,60.0,0.0,0.0,0.0,0.0,39111112.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,1424231733.0,1424231733.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,36.0,36.0,25.0,25.0,25.0,25.0,36.0,0,1.0,3.0,1.0,6,8
3,51363.0,14,860.0,0.0,0.0,0.228363,998.0,86.0,62.0,252.0,2.0,1.0,0.0,29146.57617,1506.373535,6.0,2.0,255.0,255.0,3349321096.0,176230816.0,166.0,43.0,0.0,0.0,2816.461731,0.0,1424238628.0,1424238629.0,45.6726,0.002,0.19664,0.116835,0.079805,0.0,3.0,0.2914540816326531,0.04522246535375638,0.0,5.0,4.0,1.0,1.0,1.0,1.0,4.0,0,2.0,1.0,3.0,4,15
1,65486.0,12,1906.0,0.0,0.0,0.004461,424.0,8824.0,31.0,29.0,1.0,4.0,0.0,665321.625,14506164.0,8.0,12.0,255.0,255.0,3642609316.0,3649727887.0,53.0,735.0,0.0,0.0,35.893537,19.789593,1421966004.0,1421966004.0,0.585429,0.362182,0.000611,0.000472,0.000139,0.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,9.0,1.0,1.0,5.0,0,2.0,2.0,6.0,2,13
17,31472.0,19,5190.0,0.0,0.0,0.00461,1064.0,2260.0,31.0,29.0,4.0,4.0,0.0,1693709.25,3595661.5,12.0,12.0,255.0,255.0,3022876170.0,3023148184.0,89.0,188.0,0.0,0.0,19.54165,0.377356,1424255187.0,1424255187.0,0.385909,0.316727,0.001209,0.001111,9.8e-05,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,0,2.0,2.0,3.0,18,20
3,47439.0,3,53.0,0.0,0.0,8e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,57000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424232269.0,1424232269.0,0.008,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,36.0,36.0,11.0,11.0,11.0,11.0,36.0,0,1.0,3.0,1.0,4,4
8,42899.0,12,52388.0,0.0,0.0,0.044902,5486.0,95164.0,31.0,29.0,7.0,42.0,0.0,967262.0,16781970.0,96.0,98.0,255.0,255.0,2323449240.0,2319547036.0,57.0,971.0,0.0,0.0,24.073672,23.930032,1424260236.0,1424260236.0,0.474404,0.456649,0.000746,0.000599,0.000147,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,5.0,3.0,2.0,4.0,1.0,1.0,1.0,0,2.0,2.0,3.0,9,13
2,1043.0,3,53.0,0.0,0.0,2e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,228000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424237527.0,1424237527.0,0.002,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,36.0,36.0,36.0,36.0,36.0,22.0,36.0,0,1.0,3.0,1.0,3,4
13,57429.0,8,22.0,0.0,0.0,0.010726,5928.0,8010.0,31.0,29.0,14.0,17.0,0.0,4350550.0,5871340.5,62.0,58.0,255.0,255.0,3767459428.0,3767754778.0,96.0,138.0,0.0,0.0,11.396146,11.296453,1421971445.0,1421971445.0,0.175836,0.174912,0.000769,0.000618,0.000151,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0,2.0,2.0,7.0,14,9
15,47439.0,5,53.0,0.0,0.0,9e-06,264.0,0.0,60.0,0.0,0.0,0.0,0.0,117333328.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,1424253385.0,1424253385.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,30.0,30.0,18.0,18.0,18.0,18.0,30.0,0,1.0,3.0,1.0,16,6
11,45058.0,0,43864.0,0.0,0.0,0.386444,4632.0,3080.0,31.0,29.0,7.0,7.0,0.0,92473.9375,61649.29297,28.0,30.0,255.0,255.0,4254668389.0,2396355067.0,165.0,103.0,0.0,0.0,775.072845,19.446578,1421967004.0,1421967005.0,14.300963,13.306,0.000752,0.000564,0.000188,0.0,0.0,0.0,0.0,0.0,14.0,15.0,6.0,5.0,1.0,1.0,2.0,0,2.0,2.0,3.0,12,1
6,1043.0,6,53.0,0.0,0.0,3e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,152000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424259675.0,1424259675.0,0.003,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,33.0,33.0,18.0,17.0,17.0,17.0,33.0,0,1.0,3.0,1.0,7,7
3,1043.0,14,53.0,0.0,0.0,3e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,152000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424246037.0,1424246037.0,0.003,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,25.0,25.0,11.0,11.0,11.0,11.0,25.0,0,1.0,3.0,1.0,4,15
9,39256.0,11,8080.0,0.0,0.0,1.104799,980.0,1044.0,254.0,252.0,2.0,2.0,0.0,6386.682129,6618.398438,10.0,8.0,255.0,255.0,2837395318.0,1648786369.0,98.0,131.0,1.0,120.0,6696.754784,275.33475,1424252524.0,1424252525.0,122.755444,146.689422,0.158711,0.077187,0.081524,0.0,1.0,1.0,0.04522246535375638,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0,2.0,2.0,4.0,10,12
5,1043.0,5,53.0,0.0,0.0,8e-06,264.0,0.0,60.0,0.0,0.0,0.0,0.0,132000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,1424239299.0,1424239299.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,26.0,26.0,13.0,13.0,13.0,13.0,26.0,0,1.0,3.0,1.0,6,6
2,1043.0,2,53.0,0.0,0.0,8e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,57000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424253912.0,1424253912.0,0.008,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,14.0,14.0,13.0,13.0,13.0,13.0,15.0,0,1.0,3.0,1.0,3,3
3,47439.0,14,53.0,0.0,0.0,1e-05,114.0,0.0,254.0,0.0,0.0,0.0,0.0,45600000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424248148.0,1424248148.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,38.0,38.0,17.0,16.0,16.0,16.0,38.0,0,1.0,3.0,1.0,4,15
4,9379.0,8,111.0,0.0,0.0,0.004343,568.0,312.0,31.0,29.0,0.0,0.0,0.0,784711.0625,431038.4688,4.0,4.0,0.0,0.0,0.0,0.0,142.0,78.0,0.0,0.0,1.646145,1.370374,1424259538.0,1424259538.0,1.167,0.974,0.0,0.0,0.0,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,3.0,6.0,7.0,7.0,1.0,1.0,3.0,0,1.0,1.0,3.0,5,9
3,1043.0,3,53.0,0.0,0.0,3e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,152000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424232843.0,1424232843.0,0.003,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,22.0,22.0,4.0,4.0,4.0,4.0,22.0,0,1.0,3.0,1.0,4,4
2,0.0,9,0.0,0.0,0.0,1e-05,200.0,0.0,254.0,0.0,0.0,0.0,0.0,80000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1421930719.0,1421930719.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,11.0,2.0,7.0,2.0,2.0,2.0,0,18.0,3.0,3.0,3,10
3,1043.0,14,53.0,0.0,0.0,4e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,114000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424244929.0,1424244929.0,0.004,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,33.0,33.0,22.0,22.0,22.0,22.0,33.0,0,1.0,3.0,1.0,4,15
0,40401.0,1,80.0,0.0,0.0,1.005735,1684.0,10168.0,31.0,29.0,3.0,5.0,0.0,12440.65234,76393.875,14.0,18.0,255.0,255.0,3557534523.0,3558631027.0,120.0,565.0,1.0,3924.0,8764.892753,7673.818483,1421952854.0,1421952855.0,77.332231,59.128882,0.000693,0.000537,0.000156,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0,2.0,2.0,4.0,1,2
14,9956.0,12,45986.0,0.0,0.0,0.017894,2334.0,15124.0,31.0,29.0,7.0,11.0,0.0,1014865.313,6563094.0,36.0,34.0,255.0,255.0,3254360650.0,1105042214.0,65.0,445.0,0.0,0.0,34.483027,0.993172,1424230340.0,1424230340.0,0.502457,0.526303,0.000641,0.00052,0.000121,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,7.0,6.0,4.0,6.0,1.0,1.0,2.0,0,2.0,2.0,3.0,15,13
17,24348.0,0,25.0,0.0,0.0,0.02017,37342.0,3276.0,31.0,29.0,18.0,8.0,0.0,14526128.0,1267228.625,52.0,40.0,255.0,255.0,120936704.0,2271560507.0,718.0,82.0,0.0,0.0,21.93426,0.977926,1424261782.0,1424261782.0,0.404878,0.503897,0.000659,0.00051,0.000149,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,1.0,1.0,14.0,10.0,1.0,1.0,8.0,0,2.0,2.0,5.0,18,1
6,47439.0,6,53.0,0.0,0.0,4e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,114000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424259337.0,1424259337.0,0.004,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,33.0,33.0,33.0,34.0,33.0,16.0,33.0,0,1.0,3.0,1.0,7,7
3,1043.0,14,53.0,0.0,0.0,3e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,152000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424246499.0,1424246499.0,0.003,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,39.0,39.0,39.0,40.0,39.0,22.0,39.0,0,1.0,3.0,1.0,4,15
3,28084.0,15,111.0,0.0,0.0,9e-06,168.0,0.0,254.0,0.0,0.0,0.0,0.0,74666664.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,1424230512.0,1424230512.0,0.009,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,1.0,1.0,1.0,42.0,1.0,1.0,1.0,0,1.0,3.0,3.0,4,16
8,6537.0,1,53.0,0.0,0.0,0.00107,146.0,178.0,31.0,29.0,0.0,0.0,0.0,545794.375,665420.5625,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1424240180.0,1424240180.0,0.009,0.007,0.0,0.0,0.0,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,0,1.0,1.0,1.0,9,2
2,1043.0,3,53.0,0.0,0.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424239142.0,1424239142.0,0.009,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,28.0,28.0,13.0,13.0,13.0,13.0,28.0,0,1.0,3.0,1.0,3,4
3,63251.0,6,1581.0,0.0,0.0,1.02363,230.0,350.0,254.0,252.0,0.0,2.0,0.0,1438.019531,2282.074463,5.0,6.0,255.0,255.0,723041679.0,1521651516.0,46.0,58.0,0.0,0.0,363.56075,322.011437,1421933428.0,1421933429.0,255.6855,188.962,0.145828,0.07882,0.067008,0.0,1.0,0.0,0.0,0.0,8.0,4.0,2.0,2.0,1.0,1.0,2.0,0,2.0,2.0,3.0,4,7
10,34315.0,10,2972.0,0.0,0.0,0.024335,3614.0,47722.0,31.0,29.0,7.0,24.0,0.0,1168358.25,15435545.0,60.0,62.0,255.0,255.0,2220043477.0,74947552.0,60.0,770.0,0.0,0.0,22.4935,21.127308,1424223198.0,1424223198.0,0.413724,0.388836,0.000762,0.000611,0.000151,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,2.0,7.0,3.0,3.0,1.0,1.0,2.0,0,2.0,2.0,3.0,11,11
12,55804.0,18,34139.0,0.0,0.0,0.035248,4238.0,66846.0,31.0,29.0,7.0,30.0,0.0,948706.3125,14966636.0,72.0,74.0,255.0,255.0,2928793844.0,2929100729.0,59.0,903.0,0.0,0.0,26.629433,26.893614,1424249739.0,1424249739.0,0.492,0.474616,0.000727,0.000592,0.000135,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,7.0,1.0,1.0,6.0,1.0,1.0,2.0,0,2.0,2.0,3.0,13,19
14,59815.0,0,1234.0,0.0,0.0,0.034917,3390.0,44906.0,31.0,29.0,7.0,22.0,0.0,762952.125,10111292.0,56.0,58.0,255.0,255.0,2966146888.0,2979347897.0,61.0,774.0,0.0,0.0,0.0,36.257888,1421968967.0,1421968967.0,0.628855,0.573965,0.002386,0.002197,0.000189,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,5.0,1.0,1.0,1.0,0,2.0,2.0,3.0,15,1
