srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,Label
13,249,19,4,1,1,0.004274,1044,824,31,29,2,2,3,1710809.625,1388862.875,8,10,255,255,819083427,2965548629,131,82,1,83,35.076548,0.756718,1421935766,1421935766,0.553286,0.412889,0.000706,0.000551,0.000155,0,0,1.0,0.0,0,2,1,1,1,1,1,1,0
1,250,18,0,0,0,0.001062,146,178,31,29,0,0,0,549905.8125,670433.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421960782,1421960782,0.001,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,2,1,4,2,1,1,1,0
8,251,8,105,1,1,0.020241,2542,23278,31,29,7,14,2,979793.5,8981375.0,40,42,255,255,2096262532,4241975901,64,554,0,0,33.534994,32.397998,1421944455,1421944455,0.510487,0.479146,0.000751,0.000586,0.000165,0,0,0.0,0.0,0,4,8,2,3,1,1,1,0
2,5,2,0,0,2,2e-06,114,0,254,0,0,0,0,228000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253103,1424253103,0.002,0.0,0.0,0.0,0.0,0,2,,,2,34,34,34,34,34,18,34,1
2,2,2,0,0,2,8e-06,114,0,254,0,0,0,0,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424255037,1424255037,0.008,0.0,0.0,0.0,0.0,0,2,,,2,34,34,34,34,34,16,34,1
2,2,3,0,0,2,1e-05,114,0,254,0,0,0,0,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424240540,1424240540,0.01,0.0,0.0,0.0,0.0,0,2,,,2,34,34,14,14,14,14,34,1
2,5,2,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253644,1424253644,0.009,0.0,0.0,0.0,0.0,0,2,,,2,15,15,15,15,15,15,15,1
6,252,16,4,1,1,0.292802,834,972,62,252,2,2,3,20518.98438,23251.20703,10,8,255,255,815819301,2198797888,83,122,0,0,1624.00712,57.82307,1424234320,1424234320,32.533556,40.108,0.061652,0.011392,0.05026,0,1,,,2,1,1,1,1,1,1,1,1
17,253,10,18,1,1,0.034128,7820,15060,31,29,30,32,2,1818096.625,3502344.25,122,126,255,255,2461373368,2459580050,64,120,0,0,18.036807,14.88483,1424235157,1424235157,0.283933,0.256152,0.002229,0.0021,0.000129,0,0,,,2,6,4,1,3,1,1,1,0
21,8,25,6,5,2,0.0,46,0,0,0,0,0,2,0.0,0.0,1,0,0,0,0,0,46,0,0,0,0.0,0.0,1424234651,1424234651,60000.008,0.0,0.0,0.0,0.0,1,2,,,2,1,1,1,1,1,1,1,0
14,254,20,9,1,1,0.00414,1036,2262,31,29,4,4,2,1835748.875,4007729.5,12,12,255,255,3533435910,1388361355,86,189,0,0,17.318784,0.389392,1424231057,1424231057,0.344818,0.320909,0.00074,0.000601,0.000139,0,0,,,2,5,5,3,2,2,2,4,0
19,5,21,0,0,2,8e-06,264,0,60,0,0,0,0,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424259068,1424259068,0.008,0.0,0.0,0.0,0.0,0,0,,,2,56,56,56,56,56,23,56,0
7,5,7,0,0,2,7e-06,264,0,60,0,0,0,0,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424245975,1424245975,0.007,0.0,0.0,0.0,0.0,0,0,,,2,41,41,17,17,17,17,41,0
1,255,10,10,0,0,0.005872,568,304,31,29,0,0,2,580381.5,310626.6875,4,4,0,0,0,0,142,76,0,0,2.332747,1.653452,1424257169,1424257169,1.655,1.175667,0.0,0.0,0.0,0,0,,,2,5,4,3,2,1,1,2,0
2,8,6,6,3,2,9e-06,200,0,254,0,0,0,2,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237378,1424237378,0.009,0.0,0.0,0.0,0.0,0,2,,,2,5,5,3,17,3,3,5,1
6,2,6,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424261219,1424261219,0.009,0.0,0.0,0.0,0.0,0,2,,,2,30,30,15,14,14,14,30,1
3,8,11,6,15,2,8e-06,200,0,254,0,0,0,2,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424230291,1424230291,0.008,0.0,0.0,0.0,0.0,0,2,,,2,6,6,2,2,2,2,6,1
6,2,6,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259302,1424259302,0.009,0.0,0.0,0.0,0.0,0,2,,,2,28,28,17,19,17,17,28,1
2,2,3,0,0,2,1.1e-05,114,0,254,0,0,0,0,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424240424,1424240424,0.011,0.0,0.0,0.0,0.0,0,2,,,2,33,33,14,13,13,13,33,1
14,256,8,8,1,1,0.027221,37232,3380,31,29,18,8,4,10731715.0,969839.4375,52,42,255,255,3336633580,3337688593,716,80,0,0,32.5424,1.34101,1421945720,1421945720,0.526922,0.650951,0.000674,0.000525,0.000149,0,0,0.0,0.0,0,1,2,2,6,1,1,1,0
2,257,2,4,1,1,3.934144,3366,142166,62,252,8,52,3,6643.376465,286415.5313,34,108,255,255,1030576978,920213661,99,1316,1,805,12659.36442,7349.339788,1421930446,1421930449,119.216485,36.404887,0.077289,0.038209,0.03908,0,1,1.0,0.0,0,1,1,1,1,1,1,1,1
11,258,13,4,1,1,1.318708,1684,10168,31,29,3,5,3,9488.075195,58263.08984,14,18,255,255,4261664147,2175319813,120,565,1,3924,8970.462686,7852.769703,1421938438,1421938440,101.412305,77.531824,0.000814,0.000662,0.000152,0,0,1.0,0.0,0,3,2,2,3,1,1,1,0
0,259,13,0,0,0,0.001041,146,178,31,29,0,0,0,560999.0625,683957.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421935008,1421935008,0.006,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,1,2,2,1,1,1,1,0
1,260,10,106,1,1,0.207939,4014,61374,31,29,7,28,2,152160.0156,2327528.75,68,70,255,255,2913392895,841542570,59,877,0,0,208.286705,205.001873,1421953766,1421953766,3.098851,3.005594,0.000708,0.000547,0.000161,0,0,0.0,0.0,0,9,5,3,3,1,1,1,0
7,2,7,0,0,2,6e-06,264,0,60,0,0,0,0,176000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424246494,1424246494,0.006,0.0,0.0,0.0,0.0,0,0,,,2,22,22,19,19,19,19,22,0
1,261,1,0,0,0,0.001012,130,162,31,29,0,0,0,513833.9688,640316.1875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421941847,1421941847,0.005,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0,4,4,5,6,2,1,1,0
3,262,11,1,1,1,2.509331,1752,1820,254,252,6,8,1,5308.187988,5512.226074,20,20,255,255,2269054942,4166163845,88,91,0,0,7013.42512,8524.427007,1421931045,1421931047,132.070054,127.816579,0.172124,0.065306,0.106818,0,1,0.0,0.0,0,1,1,2,2,1,1,2,1
11,263,4,107,1,1,0.172135,320,1902,31,29,1,2,5,12408.86523,77381.125,6,8,255,255,2824864912,1485476234,53,238,0,0,2418.292874,59.701781,1424233186,1424233187,34.3418,24.510857,0.000682,0.000556,0.000126,0,0,,,2,2,2,1,1,1,1,2,0
0,264,13,4,1,1,1.007803,1684,10168,31,29,3,5,3,12415.125,76237.125,14,18,255,255,1350010223,1351042916,120,565,0,0,8766.809775,7676.212945,1421931046,1421931047,77.49631,59.254059,0.000608,0.000478,0.00013,0,0,0.0,0.0,0,3,2,1,1,1,1,1,0
3,5,14,0,0,2,6e-06,114,0,254,0,0,0,0,76000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424244653,1424244653,0.006,0.0,0.0,0.0,0.0,0,2,,,2,36,36,13,13,13,8,36,1
12,265,19,108,1,1,0.039871,3182,38534,31,29,7,20,2,626219.5625,7588673.5,52,54,255,255,1333178196,3494503302,61,714,0,0,48.760018,48.083528,1424238745,1424238745,0.774529,0.741453,0.000684,0.000569,0.000115,0,0,,,2,4,4,3,4,1,1,1,0
6,8,17,6,16,2,8e-06,200,0,254,0,0,0,2,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424223171,1424223171,0.008,0.0,0.0,0.0,0.0,0,2,,,2,6,6,1,1,1,1,6,1
8,266,10,109,1,1,0.004433,424,8824,31,29,1,4,5,669524.0,14597789.0,8,12,255,255,659097622,2811597980,53,735,0,0,36.094345,19.945434,1424227999,1424227999,0.589286,0.355,0.000648,0.000525,0.000123,0,0,,,2,5,3,6,8,1,1,6,0
3,2,14,0,0,2,3e-06,114,0,254,0,0,0,0,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424244652,1424244652,0.003,0.0,0.0,0.0,0.0,0,2,,,2,54,54,54,54,54,35,54,1
1,267,8,9,1,1,0.221104,2054,2478,31,29,6,6,2,70953.03906,85932.41406,22,24,255,255,2436837281,2432923292,93,103,0,0,573.564269,547.841645,1421938650,1421938650,10.511286,9.588304,0.000707,0.000568,0.000139,0,0,0.0,0.0,0,7,8,5,3,1,1,1,0
10,268,10,110,1,1,0.115051,4048,2560,31,29,7,7,2,267429.2188,169107.6094,20,20,255,255,70927743,74175174,202,128,0,0,637.741233,19.098084,1424239892,1424239892,6.031947,6.026053,0.000692,0.000553,0.000139,0,0,,,2,13,8,6,5,1,1,4,0
1,269,0,111,1,1,0.03891,4862,82360,31,29,7,36,2,987920.8125,16736674.0,84,86,255,255,2562971307,417893866,58,958,0,0,24.194401,23.835916,1424257767,1424257767,0.470793,0.450635,0.000725,0.000597,0.000128,0,0,,,2,7,12,4,5,1,1,2,0
3,2,14,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424246205,1424246205,0.009,0.0,0.0,0.0,0.0,0,2,,,2,46,46,40,39,39,22,46,1
2,5,3,0,0,2,3e-06,114,0,254,0,0,0,0,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424237596,1424237596,0.003,0.0,0.0,0.0,0.0,0,2,,,2,42,42,20,20,20,20,42,1
2,270,9,18,1,1,0.903238,1254,58400,62,252,6,27,2,10646.1416,508340.0,24,58,255,255,1598708279,2794346689,52,1007,0,0,1945.780299,1250.375855,1424225162,1424225162,39.271218,15.689053,0.044348,0.008273,0.036075,0,1,,,2,1,1,4,1,1,1,1,1
9,271,6,1,1,1,3.699481,1366,1638,62,252,7,9,1,2841.479736,3382.095947,26,22,255,255,4076486753,3745706289,53,74,0,0,9776.099412,356.784219,1424249107,1424249110,147.979235,168.285672,0.276014,0.164784,0.11123,0,1,,1.0,3,1,1,2,2,1,1,2,1
2,272,15,10,1,1,1.535259,564,354,254,252,2,1,2,2647.110352,1615.362671,10,8,255,255,2441345411,3111868731,56,44,0,0,10006.29361,296.776375,1424231194,1424231195,170.584333,197.280859,0.238376,0.127922,0.110454,0,1,,,2,3,1,1,1,1,1,1,1
2,5,3,0,0,2,8e-06,114,0,254,0,0,0,0,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931177,1421931177,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,11,11,8,8,7,4,7,1
4,273,19,112,1,1,0.004683,4040,2456,31,29,7,7,2,6518898.0,3963271.5,18,18,255,255,602291643,2755165603,224,136,0,0,12.786193,0.32681,1424227605,1424227605,0.257294,0.245,0.000655,0.000514,0.000141,0,0,,,2,5,13,9,3,1,1,3,0
5,5,7,0,0,2,2.7e-05,264,0,60,0,0,0,0,39111112.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424231733,1424231733,0.027,0.0,0.0,0.0,0.0,0,0,,,2,36,36,25,25,25,25,36,0
3,274,14,113,1,0,0.228363,998,86,62,252,2,1,2,29146.57617,1506.373535,6,2,255,255,3349321096,176230816,166,43,0,0,2816.461731,0.0,1424238628,1424238629,45.6726,0.002,0.19664,0.116835,0.079805,0,3,,,2,5,4,1,1,1,1,4,0
1,275,12,114,1,1,0.004461,424,8824,31,29,1,4,5,665321.625,14506164.0,8,12,255,255,3642609316,3649727887,53,735,0,0,35.893537,19.789593,1421966004,1421966004,0.585429,0.362182,0.000611,0.000472,0.000139,0,0,0.0,0.0,0,3,3,8,9,1,1,5,0
17,276,19,9,1,1,0.00461,1064,2260,31,29,4,4,2,1693709.25,3595661.5,12,12,255,255,3022876170,3023148184,89,188,0,0,19.54165,0.377356,1424255187,1424255187,0.385909,0.316727,0.001209,0.001111,9.8e-05,0,0,,,2,1,4,3,2,1,1,1,0
3,5,3,0,0,2,8e-06,114,0,254,0,0,0,0,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424232269,1424232269,0.008,0.0,0.0,0.0,0.0,0,2,,,2,36,36,11,11,11,11,36,1
8,277,12,115,1,1,0.044902,5486,95164,31,29,7,42,2,967262.0,16781970.0,96,98,255,255,2323449240,2319547036,57,971,0,0,24.073672,23.930032,1424260236,1424260236,0.474404,0.456649,0.000746,0.000599,0.000147,0,0,,,2,5,3,2,4,1,1,1,0
2,2,3,0,0,2,2e-06,114,0,254,0,0,0,0,228000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424237527,1424237527,0.002,0.0,0.0,0.0,0.0,0,2,,,2,36,36,36,36,36,22,36,1
13,278,8,30,1,1,0.010726,5928,8010,31,29,14,17,6,4350550.0,5871340.5,62,58,255,255,3767459428,3767754778,96,138,0,0,11.396146,11.296453,1421971445,1421971445,0.175836,0.174912,0.000769,0.000618,0.000151,0,0,0.0,0.0,0,1,1,2,1,1,1,1,0
15,5,5,0,0,2,9e-06,264,0,60,0,0,0,0,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424253385,1424253385,0.009,0.0,0.0,0.0,0.0,0,0,,,2,30,30,18,18,18,18,30,0
11,279,0,116,1,1,0.386444,4632,3080,31,29,7,7,2,92473.9375,61649.29297,28,30,255,255,4254668389,2396355067,165,103,0,0,775.072845,19.446578,1421967004,1421967005,14.300963,13.306,0.000752,0.000564,0.000188,0,0,0.0,0.0,0,14,15,6,5,1,1,2,0
6,2,6,0,0,2,3e-06,114,0,254,0,0,0,0,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259675,1424259675,0.003,0.0,0.0,0.0,0.0,0,2,,,2,33,33,18,17,17,17,33,1
3,2,14,0,0,2,3e-06,114,0,254,0,0,0,0,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424246037,1424246037,0.003,0.0,0.0,0.0,0.0,0,2,,,2,25,25,11,11,11,11,25,1
9,280,11,117,1,1,1.104799,980,1044,254,252,2,2,3,6386.682129,6618.398438,10,8,255,255,2837395318,1648786369,98,131,1,120,6696.754784,275.33475,1424252524,1424252525,122.755444,146.689422,0.158711,0.077187,0.081524,0,1,1.0,,2,1,1,1,2,1,1,1,1
5,2,5,0,0,2,8e-06,264,0,60,0,0,0,0,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424239299,1424239299,0.008,0.0,0.0,0.0,0.0,0,0,,,2,26,26,13,13,13,13,26,0
2,2,2,0,0,2,8e-06,114,0,254,0,0,0,0,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253912,1424253912,0.008,0.0,0.0,0.0,0.0,0,2,,,2,14,14,13,13,13,13,15,1
3,5,14,0,0,2,1e-05,114,0,254,0,0,0,0,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424248148,1424248148,0.01,0.0,0.0,0.0,0.0,0,2,,,2,38,38,17,16,16,16,38,1
4,281,8,10,0,0,0.004343,568,312,31,29,0,0,2,784711.0625,431038.4688,4,4,0,0,0,0,142,78,0,0,1.646145,1.370374,1424259538,1424259538,1.167,0.974,0.0,0.0,0.0,0,0,,,2,3,6,7,7,1,1,3,0
3,2,3,0,0,2,3e-06,114,0,254,0,0,0,0,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424232843,1424232843,0.003,0.0,0.0,0.0,0.0,0,2,,,2,22,22,4,4,4,4,22,1
2,8,9,6,17,2,1e-05,200,0,254,0,0,0,2,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930719,1421930719,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,13,11,2,7,2,2,2,1
3,2,14,0,0,2,4e-06,114,0,254,0,0,0,0,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424244929,1424244929,0.004,0.0,0.0,0.0,0.0,0,2,,,2,33,33,22,22,22,22,33,1
0,282,1,4,1,1,1.005735,1684,10168,31,29,3,5,3,12440.65234,76393.875,14,18,255,255,3557534523,3558631027,120,565,1,3924,8764.892753,7673.818483,1421952854,1421952855,77.332231,59.128882,0.000693,0.000537,0.000156,0,0,1.0,0.0,0,3,1,1,2,1,1,1,0
14,283,12,118,1,1,0.017894,2334,15124,31,29,7,11,2,1014865.313,6563094.0,36,34,255,255,3254360650,1105042214,65,445,0,0,34.483027,0.993172,1424230340,1424230340,0.502457,0.526303,0.000641,0.00052,0.000121,0,0,,,2,7,6,4,6,1,1,2,0
17,284,0,8,1,1,0.02017,37342,3276,31,29,18,8,4,14526128.0,1267228.625,52,40,255,255,120936704,2271560507,718,82,0,0,21.93426,0.977926,1424261782,1424261782,0.404878,0.503897,0.000659,0.00051,0.000149,0,0,,,2,1,1,14,10,1,1,8,0
6,5,6,0,0,2,4e-06,114,0,254,0,0,0,0,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259337,1424259337,0.004,0.0,0.0,0.0,0.0,0,2,,,2,33,33,33,34,33,16,33,1
3,2,14,0,0,2,3e-06,114,0,254,0,0,0,0,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424246499,1424246499,0.003,0.0,0.0,0.0,0.0,0,2,,,2,39,39,39,40,39,22,39,1
3,285,15,10,0,2,9e-06,168,0,254,0,0,0,2,74666664.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424230512,1424230512,0.009,0.0,0.0,0.0,0.0,0,2,,,2,1,1,1,42,1,1,1,1
8,286,1,0,0,0,0.00107,146,178,31,29,0,0,0,545794.375,665420.5625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424240180,1424240180,0.009,0.007,0.0,0.0,0.0,0,0,,,2,3,2,2,4,3,1,1,0
2,2,3,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424239142,1424239142,0.009,0.0,0.0,0.0,0.0,0,2,,,2,28,28,13,13,13,13,28,1
3,287,6,51,1,1,1.02363,230,350,254,252,0,2,2,1438.019531,2282.074463,5,6,255,255,723041679,1521651516,46,58,0,0,363.56075,322.011437,1421933428,1421933429,255.6855,188.962,0.145828,0.07882,0.067008,0,1,0.0,0.0,0,8,4,2,2,1,1,2,1
10,288,10,119,1,1,0.024335,3614,47722,31,29,7,24,2,1168358.25,15435545.0,60,62,255,255,2220043477,74947552,60,770,0,0,22.4935,21.127308,1424223198,1424223198,0.413724,0.388836,0.000762,0.000611,0.000151,0,0,,,2,2,7,3,3,1,1,2,0
12,289,18,120,1,1,0.035248,4238,66846,31,29,7,30,2,948706.3125,14966636.0,72,74,255,255,2928793844,2929100729,59,903,0,0,26.629433,26.893614,1424249739,1424249739,0.492,0.474616,0.000727,0.000592,0.000135,0,0,,,2,7,1,1,6,1,1,2,0
14,290,0,121,1,1,0.034917,3390,44906,31,29,7,22,2,762952.125,10111292.0,56,58,255,255,2966146888,2979347897,61,774,0,0,0.0,36.257888,1421968967,1421968967,0.628855,0.573965,0.002386,0.002197,0.000189,0,0,0.0,0.0,0,7,5,5,5,1,1,1,0
0,291,18,9,1,1,0.005653,1920,4312,31,29,6,6,2,2594021.0,5848930.0,22,24,255,255,3840032419,1690745708,87,180,0,0,15.348783,12.890438,1424255113,1424255113,0.25319,0.219,0.000756,0.000607,0.000149,0,0,,,2,3,5,4,1,1,1,1,0
1,292,18,0,0,0,0.000995,130,162,31,29,0,0,0,522613.0625,651256.25,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421960569,1421960569,0.011,0.004,0.0,0.0,0.0,0,0,0.0,0.0,0,3,5,3,4,1,1,1,0
3,2,3,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424232228,1424232228,0.009,0.0,0.0,0.0,0.0,0,2,,,2,33,33,22,22,22,22,33,1
3,2,3,0,0,2,5e-06,114,0,254,0,0,0,0,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424232880,1424232880,0.005,0.0,0.0,0.0,0.0,0,2,,,2,16,16,16,16,16,16,16,1
17,293,19,1,1,1,0.021581,2934,3740,31,29,11,15,1,1066864.375,1360826.625,52,54,255,255,2803386614,2808581957,56,69,0,0,30.028944,0.70986,1424254027,1424254027,0.434286,0.405596,0.0006,0.000487,0.000113,0,0,,1.0,3,1,1,7,5,1,1,4,0
13,294,0,30,1,1,0.040838,12472,12924,31,29,17,17,6,2408345.25,2492384.5,70,64,255,255,210676037,210985323,178,202,0,0,51.002264,52.706965,1421964570,1421964570,0.591855,0.636825,0.000739,0.000583,0.000156,0,0,0.0,0.0,0,1,1,3,1,1,1,1,0
6,5,9,0,0,2,4e-06,114,0,254,0,0,0,0,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424224160,1424224160,0.004,0.0,0.0,0.0,0.0,0,2,,,2,8,8,5,5,5,5,8,1
6,8,15,6,18,2,9e-06,200,0,254,0,0,0,2,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251650,1424251650,0.009,0.0,0.0,0.0,0.0,0,2,,,2,6,6,3,4,3,3,6,1
2,2,2,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254617,1424254617,0.009,0.0,0.0,0.0,0.0,0,2,,,2,22,22,16,17,16,16,22,1
3,5,3,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424232397,1424232397,0.009,0.0,0.0,0.0,0.0,0,2,,,2,38,38,13,14,13,13,38,1
3,2,14,0,0,2,3e-06,114,0,254,0,0,0,0,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424244954,1424244954,0.003,0.0,0.0,0.0,0.0,0,2,,,2,15,15,15,15,15,15,15,1
3,2,14,0,0,2,5e-06,114,0,254,0,0,0,0,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424247516,1424247516,0.005,0.0,0.0,0.0,0.0,0,2,,,2,19,19,19,19,19,19,19,1
4,295,20,122,0,0,0.14414,520,304,31,29,0,0,2,21645.62109,12654.36328,4,4,0,0,0,0,130,76,0,0,9.412771,61.787461,1421928216,1421928216,6.660333,43.697332,0.0,0.0,0.0,0,0,0.0,0.0,0,12,6,3,6,1,1,3,0
9,296,9,4,1,1,1.909722,1034,60633,62,252,2,23,3,4063.418701,249112.7031,16,52,255,255,2339294443,854410772,65,1166,1,29015,7310.184309,4194.423931,1424261174,1424261176,127.314806,36.117559,0.185101,0.103026,0.082075,0,1,1.0,,2,1,1,1,1,1,1,1,1
4,297,0,123,1,1,0.369453,4224,3080,31,29,7,7,2,88216.89844,64484.51953,28,30,255,255,4216893141,2075073579,151,103,0,0,706.277048,17.313184,1421967490,1421967491,13.671112,12.721173,0.000684,0.000532,0.000152,0,0,0.0,0.0,0,3,5,3,1,1,1,1,0
6,298,3,124,1,1,0.169002,6316,268,254,252,3,1,2,274079.5938,10603.42481,12,6,255,255,3878468252,3738893537,526,45,0,0,866.580677,44.950203,1424228566,1424228566,15.363819,32.3184,0.051223,0.006762,0.044461,0,1,,,2,1,1,1,1,1,1,1,1
1,299,4,125,1,1,0.499023,8928,320,31,29,4,1,5,132915.7188,4280.36377,14,6,255,255,2200492747,3021232651,638,53,0,0,3108.677326,124.728437,1424225114,1424225115,38.386384,99.690602,0.001442,0.000449,0.000993,0,0,,,2,2,5,3,3,1,1,3,0
10,300,19,4,1,1,26.643877,18422,1050390,31,29,2,353,2,5515.413574,314949.3438,345,721,255,255,3089898272,990628673,53,1457,0,0,4990.438782,3449.389051,1421945341,1421945367,77.452172,37.004674,0.00068,0.000525,0.000155,0,0,0.0,0.0,0,42,17,17,43,33,17,17,0
3,2,3,0,0,2,8e-06,114,0,254,0,0,0,0,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424231843,1424231843,0.008,0.0,0.0,0.0,0.0,0,2,,,2,45,45,12,12,12,7,45,1
2,2,3,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424239557,1424239557,0.009,0.0,0.0,0.0,0.0,0,2,,,2,31,31,11,11,11,11,31,1
14,301,12,10,0,0,0.004885,568,304,31,29,0,0,2,697645.8125,373387.9063,4,4,0,0,0,0,142,76,0,0,1.811608,1.575671,1421958551,1421958551,1.285,1.120667,0.0,0.0,0.0,0,0,0.0,0.0,0,5,4,4,5,1,1,3,0
6,8,15,6,13,3,3.25424,864,0,254,0,0,0,2,1858.498413,0.0,8,0,0,0,0,0,108,0,0,0,660.465812,0.0,1424256634,1424256637,568.887625,0.0,0.0,0.0,0.0,0,6,,,2,1,1,1,4,1,1,1,1
0,302,13,7,1,1,0.141418,6700,242532,31,29,12,89,2,375624.0625,13652803.0,110,204,255,255,3293140445,1151331783,61,1189,0,0,71.203635,40.563501,1421959006,1421959006,1.294184,0.694113,0.000645,0.000509,0.000136,0,0,0.0,0.0,0,6,17,11,9,6,1,6,0
10,303,20,18,1,1,0.031592,7820,15662,31,29,30,32,2,1964041.5,3934667.0,122,126,255,255,3973147500,3978354475,64,124,0,0,16.396867,14.355236,1424240843,1424240843,0.271748,0.248904,0.000598,0.000475,0.000123,0,0,,,2,8,8,2,3,1,1,3,0
14,304,12,126,1,1,0.024952,3806,51314,31,29,7,26,2,1201346.625,16202950.0,64,66,255,255,1339244338,3489130849,59,777,0,0,20.737545,20.217866,1421928143,1421928143,0.390936,0.38025,0.000767,0.000605,0.000162,0,0,0.0,0.0,0,7,7,1,5,1,1,1,0
3,2,3,0,0,2,7e-06,114,0,254,0,0,0,0,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424233703,1424233703,0.007,0.0,0.0,0.0,0.0,0,2,,,2,29,29,10,10,10,10,29,1
3,5,3,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424231080,1424231080,0.009,0.0,0.0,0.0,0.0,0,2,,,2,7,7,7,7,7,7,7,1
